2022-03-13T23:11:51.653563800+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:11:51.654605100+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:11:51.655087300+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:11:51.655583500+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:11:51.656035700+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:11:52.152922600+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:11:52.153119700+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:07.886850300+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:07.887583600+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:07.888468300+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:07.888897100+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:07.891732100+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:07.892060200+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:07.892545400+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:07.893337+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:07.893702800+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:07.894699200+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:07.894954900+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:07.895485100+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:07.895675200+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:08.313222200+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:08.313454600+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:08.313617600+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:08.313759200+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:08.653012200+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:08.889544800+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:08.889843100+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:08.890142300+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:08.890389100+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:08.890601700+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:08.890776200+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:08.913087800+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:08.913343700+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:09.413200800+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:11.033479+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:11.033664600+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:11.033882300+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:11.034051200+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:11.034961800+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:11.035078300+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:11.035216600+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:11.035471600+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:11.035557300+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:11.035892800+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:11.035942100+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:11.036125400+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:11.036179600+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:11.462829400+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:11.463023300+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:11.463143900+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:11.463254900+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:11.803316200+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:12.038323200+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:12.038782200+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:12.573288700+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:13.422737300+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:13.422887900+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:13.423151+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:13.423324300+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:13.424237600+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:13.424347900+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:13.424459600+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:13.424716900+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:13.424817400+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:13.425142900+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:13.425211800+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:13.425397600+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:13.425446400+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:13.842806100+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:13.843000400+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:13.843125200+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:13.843240500+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:14.182876200+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:14.423067300+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:14.423400200+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:14.423716700+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:14.424006700+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:14.943007100+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:16.297255800+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:16.297589600+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:16.298147300+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:16.298455100+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:16.300370200+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:16.300555600+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:16.300885600+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:16.301522600+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:16.301890200+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:16.302656100+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:16.302839800+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:16.303214700+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:16.303378800+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:16.723061900+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:16.723293900+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:16.723455300+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:16.723603600+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:17.043182+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:17.302843800+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:17.303434200+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:17.303959400+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:17.304422+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:17.304936700+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:17.305407300+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:17.305894200+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:17.306450600+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:16:17.803240800+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:18:41.136209200+08:00 - WinTun: Failed to create private namespace: 拒绝访问。 (Code 0x00000005)
2022-03-13T23:18:41.136870700+08:00 - WinTun: Failed to take device installation mutex: 拒绝访问。 (Code 0x00000005)
2022-03-13T23:18:41.137199700+08:00 - WinTun: Failed to create private namespace: 拒绝访问。 (Code 0x00000005)
2022-03-13T23:18:41.137264900+08:00 - WinTun: Failed to take device installation mutex: 拒绝访问。 (Code 0x00000005)
2022-03-13T23:18:41.137302+08:00 - WinTun: Failed to create private namespace: 拒绝访问。 (Code 0x00000005)
2022-03-13T23:18:41.137369900+08:00 - create windows tun error, create wintun adapter error
2022-03-13T23:18:41.137401200+08:00 - WinTun: Failed to take device installation mutex: 拒绝访问。 (Code 0x00000005)
2022-03-13T23:18:41.137511800+08:00 - Error accepting new client: 一个封锁操作被对 WSACancelBlockingCall 的调用中断。 (os error 10004)
2022-03-13T23:19:03.025422+08:00 - WinTun: Failed to create private namespace: 拒绝访问。 (Code 0x00000005)
2022-03-13T23:19:03.025904300+08:00 - WinTun: Failed to take device installation mutex: 拒绝访问。 (Code 0x00000005)
2022-03-13T23:19:03.026144100+08:00 - WinTun: Failed to create private namespace: 拒绝访问。 (Code 0x00000005)
2022-03-13T23:19:03.026244100+08:00 - WinTun: Failed to take device installation mutex: 拒绝访问。 (Code 0x00000005)
2022-03-13T23:19:03.026301700+08:00 - WinTun: Failed to create private namespace: 拒绝访问。 (Code 0x00000005)
2022-03-13T23:19:03.026358500+08:00 - WinTun: Failed to take device installation mutex: 拒绝访问。 (Code 0x00000005)
2022-03-13T23:19:03.026424700+08:00 - create windows tun error, create wintun adapter error
2022-03-13T23:19:03.026494+08:00 - WinTun: Failed to create private namespace: 拒绝访问。 (Code 0x00000005)
2022-03-13T23:19:03.026557500+08:00 - WinTun: Failed to take device installation mutex: 拒绝访问。 (Code 0x00000005)
2022-03-13T23:19:03.026588400+08:00 - Error accepting new client: 一个封锁操作被对 WSACancelBlockingCall 的调用中断。 (os error 10004)
2022-03-13T23:19:28.671704900+08:00 - WinTun: Failed to create private namespace: 拒绝访问。 (Code 0x00000005)
2022-03-13T23:19:28.672268800+08:00 - WinTun: Failed to take device installation mutex: 拒绝访问。 (Code 0x00000005)
2022-03-13T23:19:28.672513700+08:00 - WinTun: Failed to create private namespace: 拒绝访问。 (Code 0x00000005)
2022-03-13T23:19:28.672652400+08:00 - WinTun: Failed to take device installation mutex: 拒绝访问。 (Code 0x00000005)
2022-03-13T23:19:28.672687900+08:00 - WinTun: Failed to create private namespace: 拒绝访问。 (Code 0x00000005)
2022-03-13T23:19:28.672758+08:00 - WinTun: Failed to take device installation mutex: 拒绝访问。 (Code 0x00000005)
2022-03-13T23:19:28.672834+08:00 - WinTun: Failed to create private namespace: 拒绝访问。 (Code 0x00000005)
2022-03-13T23:19:28.672869+08:00 - create windows tun error, create wintun adapter error
2022-03-13T23:19:28.672912800+08:00 - WinTun: Failed to take device installation mutex: 拒绝访问。 (Code 0x00000005)
2022-03-13T23:19:28.672998300+08:00 - Error accepting new client: 一个封锁操作被对 WSACancelBlockingCall 的调用中断。 (os error 10004)
2022-03-13T23:20:01.474507100+08:00 - WinTun: Failed to create private namespace: 拒绝访问。 (Code 0x00000005)
2022-03-13T23:20:01.475056300+08:00 - WinTun: Failed to take device installation mutex: 拒绝访问。 (Code 0x00000005)
2022-03-13T23:20:01.475300900+08:00 - WinTun: Failed to create private namespace: 拒绝访问。 (Code 0x00000005)
2022-03-13T23:20:01.475364300+08:00 - WinTun: Failed to take device installation mutex: 拒绝访问。 (Code 0x00000005)
2022-03-13T23:20:01.475430500+08:00 - create windows tun error, create wintun adapter error
2022-03-13T23:20:01.475493500+08:00 - WinTun: Failed to create private namespace: 拒绝访问。 (Code 0x00000005)
2022-03-13T23:22:06.432857500+08:00 - WinTun: Failed to find matching adapter name: 找不到元素。 (Code 0x00000490)
2022-03-13T23:22:11.711446200+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.711544800+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.711595300+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.711642900+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.711690900+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.711738300+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.711784900+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.711831900+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.711878600+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.711923600+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.711968100+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.712013400+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.712058300+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.712103800+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.712219300+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.712277700+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.712322700+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.712365100+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.712415700+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.712458800+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.712501+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.712542400+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.712584800+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.712649+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.712697800+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.712746100+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.712828600+08:00 - transfer tcp packet error, unsupported ipv4 protocol IGMP 
2022-03-13T23:22:11.712884600+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.712934900+08:00 - transfer tcp packet error, unsupported ipv4 protocol IGMP 
2022-03-13T23:22:11.712984400+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.713033500+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.713082400+08:00 - transfer tcp packet error, unsupported ipv4 protocol IGMP 
2022-03-13T23:22:11.713132400+08:00 - transfer tcp packet error, unsupported ipv4 protocol IGMP 
2022-03-13T23:22:11.713483500+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.713541900+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.713672200+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.713766800+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.713821600+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.713871800+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.713921400+08:00 - transfer tcp packet error, unsupported ipv4 protocol IGMP 
2022-03-13T23:22:11.714071200+08:00 - transfer tcp packet error, unsupported ipv4 protocol IGMP 
2022-03-13T23:22:11.714127500+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.714279500+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.848183200+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.848773400+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.849544200+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.850065300+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.850280300+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:11.850802800+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:12.260294500+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:12.260523900+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:12.846161300+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:12.846699+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:12.847223400+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:14.803328+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:20.872835700+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:20.873869800+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:20.875427700+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:20.876446600+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:20.876911200+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:20.877886700+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:21.279326600+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:21.294975400+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:21.865722400+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:22:21.866748600+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:23.269085200+08:00 - WinTun: Failed to find matching adapter name: 找不到元素。 (Code 0x00000490)
2022-03-13T23:26:28.580004700+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.580108300+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.580149400+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.580179200+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.580209+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.580237600+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.580271400+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.580302+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.580331200+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.580366700+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.580398100+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.580427400+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.580453800+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.580480900+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.580510+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.580538200+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.580570500+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.580601300+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.580631100+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.580661900+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.580695300+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.580727100+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.580760100+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.580793100+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.580866900+08:00 - transfer tcp packet error, unsupported ipv4 protocol IGMP 
2022-03-13T23:26:28.580903600+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.580929100+08:00 - transfer tcp packet error, unsupported ipv4 protocol IGMP 
2022-03-13T23:26:28.580953700+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.580977900+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.581003800+08:00 - transfer tcp packet error, unsupported ipv4 protocol IGMP 
2022-03-13T23:26:28.581028+08:00 - transfer tcp packet error, unsupported ipv4 protocol IGMP 
2022-03-13T23:26:28.581129+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.581180+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.581226600+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.581271900+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.581296900+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.581320700+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.581345300+08:00 - transfer tcp packet error, unsupported ipv4 protocol IGMP 
2022-03-13T23:26:28.581429300+08:00 - transfer tcp packet error, unsupported ipv4 protocol IGMP 
2022-03-13T23:26:28.581456800+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.581650+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.848408700+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.848843800+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.849439400+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.849798600+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.849864300+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:28.850221800+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:29.259808300+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:29.259911800+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:29.854681700+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:29.855687900+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:29.856683100+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:31.800549+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:37.880030800+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:37.881112700+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:37.882561800+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:37.883541400+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:37.883725500+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:37.884680200+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:38.300465200+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:38.300565+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:38.873240800+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:38.874273200+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:38.875257+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:38.876320400+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:46.415596800+08:00 - transfer tcp packet error, unsupported ipv4 protocol IGMP 
2022-03-13T23:26:46.415686700+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:46.425948300+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:46.426123100+08:00 - transfer tcp packet error, unsupported ipv4 protocol IGMP 
2022-03-13T23:26:46.427795500+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:46.428739100+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:46.430085+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:46.430634600+08:00 - transfer tcp packet error, tun not supported udp
2022-03-13T23:26:46.793385700+08:00 - transfer tcp packet error, unsupported ipv4 protocol IGMP 
2022-03-13T23:26:46.793480200+08:00 - transfer tcp packet error, tun not supported udp
